organisasjonsnummer,navn,organisasjonsform,registreringsdatoEnhetsregisteret,antallAnsatte,forretningsadresse,stiftelsesdato,vedtektsdato,vedtektsfestetFormaal,aktivitet,links,sisteInnsendteAarsregnskap,kommune,overordnetEnhet
925252158,CANTEEN AS,Aksjeselskap,2020-06-25,11,"Vierveien 1, 4016 STAVANGER",2020-06-18,2021-10-06,NaN,NaN,[],2022,STAVANGER,nan
980364801,CAPNOR AS,Aksjeselskap,1999-01-07,12,"Koppholen 4, 4313 SANDNES",1998-11-25,2021-09-17,NaN,NaN,[],2022,SANDNES,nan
897191342,CAPUA PIZZERIA AS,Aksjeselskap,2011-08-05,18,"Stokkaveien 53, 4024 STAVANGER",2011-07-28,2019-09-24,NaN,NaN,[],2022,STAVANGER,nan
938374740,CARDINAL AS,Aksjeselskap,1995-02-19,17,"Skagen 21, 4006 STAVANGER",1985-11-19,1991-08-15,NaN,NaN,[],2022,STAVANGER,nan
916594380,CARNAIN AS,Aksjeselskap,2016-01-26,36,"Øvre Jærgate 11, 4014 STAVANGER",2016-01-14,2016-01-14,NaN,NaN,[],2022,STAVANGER,nan
926903144,CBHR AS,Aksjeselskap,2021-04-07,10,"Eikeveien 5, 4315 SANDNES",2021-02-24,2021-02-24,NaN,NaN,[],2022,SANDNES,nan
924373792,CELESTA AUSTRÅTT AS,Aksjeselskap,2020-01-09,29,"Gjesdalbakken 9, 4306 SANDNES",2019-12-07,2019-12-07,NaN,NaN,[],2022,SANDNES,nan
937781075,CHAMPIONX NORGE AS,Aksjeselskap,1995-02-19,20,"Vassbotnen 1, 4313 SANDNES",1985-07-18,2021-04-23,NaN,NaN,[],2022,SANDNES,nan
915521355,CHECKPOINT CLUB AS,Aksjeselskap,2015-06-11,26,"Nedre Strandgate 14, 4005 STAVANGER",2015-04-29,2015-04-29,NaN,NaN,[],2022,STAVANGER,nan
919305541,CHEM-CON AS,Aksjeselskap,2017-07-17,16,"Luramyrveien 69, 4313 SANDNES",2017-05-23,2022-11-11,NaN,NaN,[],2022,SANDNES,nan
816708052,CHILI CHOCOLATE AS,Aksjeselskap,2016-02-11,13,"Søregata 27, 4006 STAVANGER",2016-01-21,2016-01-21,NaN,NaN,[],2022,STAVANGER,nan
932810069,CHRISTOPHERSEN SANDNES AS,Aksjeselskap,1995-02-19,12,"Langgata 30, 4306 SANDNES",1982-09-20,2009-12-31,NaN,NaN,[],2022,SANDNES,nan
980890643,CLARION HOTEL STAVANGER AS,Aksjeselskap,1999-08-04,147,"Arne Rettedals gate 14, 4008 STAVANGER",1999-06-04,2021-01-21,NaN,NaN,[],2022,STAVANGER,nan
922723052,CLAXTON ENGINEERING SERVICES AS,Aksjeselskap,2019-05-09,26,"Koppholen 20, 4313 SANDNES",2019-04-12,2019-12-11,NaN,NaN,[],2022,SANDNES,nan
929085019,CLEAN UNIT STAVANGER AS,Aksjeselskap,2022-04-21,20,"Bryggerikaien 16, 4014 STAVANGER",2022-01-18,2022-01-18,NaN,NaN,[],2022,STAVANGER,nan
947225871,CLINIQUE HELENE Mona Egeland Nielsen,Enkeltpersonforetak,1995-02-19,12,"Storgaten 31/33, 4307 SANDNES",,,NaN,NaN,[],,SANDNES,nan
913296117,CMS KLUGE ADVOKATFIRMA AS,Aksjeselskap,2014-02-26,190,"Olav Kyrres gate 21, 4005 STAVANGER",2014-02-21,2021-04-22,NaN,NaN,[],2022,STAVANGER,nan
924352256,COLLICARE PROJECTS & LOGISTICS AS,Aksjeselskap,2020-01-06,13,"Kontorveien 12, 4033 STAVANGER",2019-11-25,2020-07-17,NaN,NaN,[],2022,STAVANGER,nan
919319666,COMO MEXICO AS,Aksjeselskap,2017-07-20,11,"Dr. Eyvin Dahls gate 1, 4011 STAVANGER",2017-06-22,2017-11-03,NaN,NaN,[],2022,STAVANGER,nan
976176014,CONSTO ROGALAND AS,Aksjeselskap,1996-03-07,22,"Svanholmen 2, 4033 STAVANGER",1996-01-02,2023-08-23,NaN,NaN,[],2022,STAVANGER,nan
916538804,CONSULT1 AS,Aksjeselskap,2016-01-11,14,"2 Etasje, Svanholmen 7, 4313 SANDNES",2016-01-01,2017-02-10,NaN,NaN,[],2022,SANDNES,nan
954852873,COOP FINNØY SA,Samvirkeforetak,1995-03-12,29,"Judaberg, 4160 FINNØY",1912-04-01,2021-03-24,NaN,NaN,[],2022,STAVANGER,nan
951712035,COOP HØLE SA,Samvirkeforetak,1995-02-19,15,"Floen 15, 4308 SANDNES",1912-02-10,2000-03-13,NaN,NaN,[],2022,SANDNES,nan
966833300,COOP SØRVEST SA,Samvirkeforetak,1995-02-20,2265,"Ganddalsgata 1, 4306 SANDNES",1993-03-05,2016-12-14,NaN,NaN,[],2022,SANDNES,nan
953452626,COOP ØKONOM SA,Samvirkeforetak,1995-02-19,818,"Langflåtveien 38, 4017 STAVANGER",1900-04-30,2018-04-18,NaN,NaN,[],2022,STAVANGER,nan
917275432,COREMARINE AS,Aksjeselskap,2016-06-21,11,"Eastside Kvartalet, Ryfylkegata 9, 4014 STAVANGER",2016-05-04,2020-04-15,NaN,NaN,[],2022,STAVANGER,nan
926884174,COSBA BRASSERIE AS,Aksjeselskap,2021-04-06,30,"Gullfakskroken 6, 4028 STAVANGER",2021-03-17,2021-03-17,NaN,NaN,[],2022,STAVANGER,nan
926810200,COSTA SERVICES AS,Aksjeselskap,2021-03-17,12,"Hamarøykroken 44B, 4029 STAVANGER",2021-03-02,2021-03-02,NaN,NaN,[],2022,STAVANGER,nan
923079718,CRANE NORWAY VEST AS,Aksjeselskap,1995-02-19,239,"Sandnesveien 114, 4312 SANDNES",1979-05-03,2021-05-25,NaN,NaN,[],2022,SANDNES,nan
929229592,CREOLINK AS,Aksjeselskap,2022-05-20,18,"Langgata 41, 4306 SANDNES",2022-04-06,2023-05-23,NaN,NaN,[],2022,SANDNES,nan
928318672,CULINA FORUS 22 AS,Aksjeselskap,2021-12-10,13,"Porsmyrveien 3, 4314 SANDNES",2021-11-10,2021-11-10,NaN,NaN,[],2022,SANDNES,nan
965451129,CYVIZ AS,Aksjeselskap,1995-03-12,43,"Vestre Svanholmen 6, 4313 SANDNES",1992-10-15,2021-05-27,NaN,NaN,[],2022,SANDNES,nan
822266592,D2 PRODUCTIONS AS,Aksjeselskap,2019-02-21,19,"Skogstøstraen 25, 4029 STAVANGER",2019-02-15,2019-02-15,NaN,NaN,[],2022,STAVANGER,nan
927380692,DALAKER GARTNERI AS,Aksjeselskap,2021-07-05,22,"Østhusvikveien 30, 4150 RENNESØY",2021-06-16,2021-06-16,NaN,NaN,[],2022,STAVANGER,nan
921109164,DALEMA DRIFT AS,Aksjeselskap,2018-07-03,33,"Luramyrveien 59, 4313 SANDNES",2018-06-05,2022-10-06,NaN,NaN,[],2022,SANDNES,nan
824570272,DALEMA LOGISTIKK AS,Aksjeselskap,2020-02-10,63,"Luramyrveien 59, 4313 SANDNES",2019-12-20,2019-12-20,NaN,NaN,[],2022,SANDNES,nan
931075349,DALEMA LOGISTIKK FREDRIKSTAD AS,Aksjeselskap,2023-03-21,16,"Luramyrveien 59, 4313 SANDNES",2023-01-31,2023-01-31,NaN,NaN,[],,SANDNES,nan
924537647,DAMP AS,Aksjeselskap,2020-02-04,35,"c/o Amalie Kivijärvi, Lyngnesveien 11B, 4018 STAVANGER",2020-01-23,2020-01-23,NaN,NaN,[],2022,STAVANGER,nan
914141508,DANDERO AS,Aksjeselskap,2014-09-10,47,"Travbaneveien 3, 4031 STAVANGER",2014-08-04,2020-09-17,NaN,NaN,[],2022,STAVANGER,nan
915931987,DANIEL MOLTU AS,Aksjeselskap,2015-09-23,21,"v/ REMA 1000 HUNDVÅG, Hundvågveien 44, 4085 HUNDVÅG",2015-08-11,2015-08-11,NaN,NaN,[],2022,STAVANGER,nan
917221928,DARAN THAI AS,Aksjeselskap,2016-05-25,12,"Løkkeveien 44, 4008 STAVANGER",2016-05-18,2016-08-23,NaN,NaN,[],2022,STAVANGER,nan
921629559,DARK STAVANGER AS,Aksjeselskap,2018-11-16,15,"Ryfylkegata 22, 4014 STAVANGER",2018-09-17,2018-11-22,NaN,NaN,[],2022,STAVANGER,nan
896861042,DATAPLAN ALPHA AS,Aksjeselskap,2011-04-28,37,"Stokkamyrveien 18, 4313 SANDNES",2011-04-13,2022-12-08,NaN,NaN,[],2022,SANDNES,nan
928450694,DD FORUS AS,Aksjeselskap,2021-12-29,16,"Luramyrveien 67, 4313 SANDNES",2021-12-14,2021-12-14,NaN,NaN,[],2022,SANDNES,nan
927239922,DD SKJÆVELAND AS,Aksjeselskap,2021-06-10,12,"Brunnadalen 2, 4322 SANDNES",2021-05-11,2023-10-24,NaN,NaN,[],2022,SANDNES,nan
930990132,DD STAVANGER ØST AS,Aksjeselskap,2023-03-09,15,"Haugesundsgata 7C, 4014 STAVANGER",2023-01-23,2023-01-23,NaN,NaN,[],,STAVANGER,nan
914367182,DEKKSTRA FORUS AS,Aksjeselskap,2014-10-28,19,"Vestre Svanholmen 11, 4313 SANDNES",2014-10-03,2017-09-28,NaN,NaN,[],2022,SANDNES,nan
914734908,DENTAL NORGE FORUS AS,Aksjeselskap,2015-01-15,16,"Larsamyrå 18, 4313 SANDNES",2014-12-23,2015-03-20,NaN,NaN,[],2022,SANDNES,nan
940325501,DET NORSKE MISJONSSELSKAP,Forening/lag/innretning,1995-03-12,108,"Misjonsmarka 12, 4024 STAVANGER",1842-08-08,,NaN,NaN,[],2022,STAVANGER,nan
915662323,DEVO AS,Aksjeselskap,2015-07-14,33,"Vassbotnen 19, 4033 STAVANGER",2015-07-03,2015-07-03,NaN,NaN,[],2022,STAVANGER,nan
976103262,DFU DESIGN FURNITURE UNLIMITED AS,Aksjeselskap,1996-02-19,11,"Solaveien 3, 4307 SANDNES",1996-02-01,2023-11-07,NaN,NaN,[],2022,SANDNES,nan
871461422,DIAKONISENTERET STAVANGER,Forening/lag/innretning,1995-02-20,447,"Prestveien 14, 4025 STAVANGER",1996-01-01,,NaN,NaN,[],2022,STAVANGER,nan
914858488,DIDRIK NYSTED AS,Aksjeselskap,1995-03-12,66,"Stokkamyrveien 3A, 4313 SANDNES",1975-06-20,2015-12-10,NaN,NaN,[],2022,SANDNES,nan
971002042,DIN TANNTEKNIKER AS,Aksjeselskap,1995-02-20,10,"Marieroveien 17, 4017 STAVANGER",1994-01-15,2020-06-05,NaN,NaN,[],2022,STAVANGER,nan
913905881,DNO NORGE AS,Aksjeselskap,2014-07-17,113,"Badehusgata 37, 4014 STAVANGER",2014-07-01,2021-12-01,NaN,NaN,[],2022,STAVANGER,nan
920473210,DOLPHIN DRILLING OFFSHORE AS,Aksjeselskap,1995-02-19,22,"Vestre Svanholmen 12, 4313 SANDNES",1965-05-08,2022-09-08,NaN,NaN,[],2022,SANDNES,nan
919194200,DOLPHIN DRILLING OPERATIONS AS,Aksjeselskap,2017-06-26,18,"Vestre Svanholmen 12, 4313 SANDNES",2017-05-19,2017-05-19,NaN,NaN,[],2022,SANDNES,nan
952522035,DOVRE GROUP CONSULTING AS,Aksjeselskap,1995-02-19,45,"Bjergsted Terrasse 1, 4007 STAVANGER",1989-06-01,2015-12-16,NaN,NaN,[],2022,STAVANGER,nan
912630714,DOVRE GROUP ENERGY AS,Aksjeselskap,2013-11-09,233,"Bjergsted Terrasse 1, 4007 STAVANGER",2013-10-14,2019-12-05,NaN,NaN,[],2022,STAVANGER,nan
963421680,DOVRE SERTIFISERING AS,Aksjeselskap,1995-02-20,11,"Lagerveien 18, 4033 STAVANGER",1992-02-10,2021-05-20,NaN,NaN,[],2022,STAVANGER,nan
827810622,DP FISKEPIREN AS,Aksjeselskap,2021-09-28,18,"Verksgata 12A, 4013 STAVANGER",2021-09-07,2021-09-07,NaN,NaN,[],2021,STAVANGER,nan
927810638,DP FORUS AS,Aksjeselskap,2021-09-25,21,"Luramyrveien 79, 4313 SANDNES",2021-09-07,2021-09-07,NaN,NaN,[],2022,SANDNES,nan
924407042,DR MONTASJE AS,Aksjeselskap,2020-01-14,16,"Jærveien 205, 4321 SANDNES",2020-01-01,2020-01-01,NaN,NaN,[],2022,SANDNES,nan
915379486,DRAGA AS,Aksjeselskap,2015-05-19,22,"Veritasveien 25, 4007 STAVANGER",2015-05-01,2016-11-11,NaN,NaN,[],2022,STAVANGER,nan
980430103,DRAGABERGET BARNEHAGE SA,Samvirkeforetak,1999-02-08,30,"Dragabergveien 2, 4085 HUNDVÅG",1998-09-03,2012-10-17,NaN,NaN,[],2022,STAVANGER,nan
960688546,DRIL-QUIP EUROPE LTD,Norskregistrert utenlandsk foretak,1995-03-12,24,"Lagerveien 31, 4033 STAVANGER",,,NaN,NaN,[],2022,STAVANGER,nan
980423034,DRONNINGÅSEN BARNEHAGE SA,Samvirkeforetak,1999-02-03,49,"Husabergbakken 40A, 4032 STAVANGER",1998-09-03,2012-12-11,NaN,NaN,[],2022,STAVANGER,nan
871003882,DROPSEN AS,Aksjeselskap,1995-02-19,20,"Gamle Stokkavei 1, 4313 SANDNES",1994-01-01,2012-07-31,NaN,NaN,[],2022,SANDNES,nan
921985665,DRØMMEHUS AS,Aksjeselskap,2019-01-02,13,"Gamle Forusveien 1, 4031 STAVANGER",2018-12-05,2018-12-05,NaN,NaN,[],2022,STAVANGER,nan
911178664,DSD AS,Aksjeselskap,1995-02-19,10,"Børehaugen 1, 4006 STAVANGER",1855-02-12,2021-04-28,NaN,NaN,[],2022,STAVANGER,nan
928589056,DUSAVIK APOTEK AS,Aksjeselskap,2022-01-21,11,"Dusavikveien 281A, 4029 STAVANGER",2021-12-20,2022-02-11,NaN,NaN,[],2022,STAVANGER,nan
980874680,DUSAVIK BARNEHAGE SA,Samvirkeforetak,1999-08-24,24,"Gjerdeveien 144, 4028 STAVANGER",1999-06-22,2021-01-20,NaN,NaN,[],2022,STAVANGER,nan
920882536,DYNAMISK KJØKKEN AS,Aksjeselskap,2018-05-23,20,"Forusparken 2, 4031 STAVANGER",2018-04-19,2018-04-19,NaN,NaN,[],2022,STAVANGER,nan
916895437,EAGLE PERSONNEL AS,Aksjeselskap,2016-03-15,11,"Breivikveien 29C, 4014 STAVANGER",2016-03-04,2023-06-22,NaN,NaN,[],2022,STAVANGER,nan
912402355,EAGLE TECHNOLOGY AS,Aksjeselskap,2013-09-05,26,"Breivikveien 29C, 4014 STAVANGER",2013-08-16,2023-06-22,NaN,NaN,[],2022,STAVANGER,nan
920292046,EASEE ASA,Allmennaksjeselskap,2018-01-23,147,"Vassbotnen 23, 4033 STAVANGER",2018-01-10,2023-04-24,NaN,NaN,[],2022,STAVANGER,nan
931481150,EASEE IP AS,Aksjeselskap,2023-06-01,63,"Vassbotnen 23, 4033 STAVANGER",2023-05-01,2023-10-06,NaN,NaN,[],,STAVANGER,nan
968294237,EB MARINE AS,Aksjeselskap,1995-02-20,23,"Midtgårdveien 16, 4031 STAVANGER",1993-12-18,2023-08-03,NaN,NaN,[],2022,STAVANGER,nan
926624121,ECCO IT AS,Aksjeselskap,2021-02-18,24,"Slettestrandveien 2, 4032 STAVANGER",2021-02-03,2021-04-26,NaN,NaN,[],2022,STAVANGER,nan
923639497,ECIT SOLUTIONS ITS AS,Aksjeselskap,2019-10-23,13,"Grenseveien 21, 4313 SANDNES",2019-09-30,2021-09-15,NaN,NaN,[],2022,SANDNES,nan
914077117,EDELIVERY AS,Aksjeselskap,2014-08-29,26,"Grovene 27A, 4318 SANDNES",2014-08-19,2021-08-27,NaN,NaN,[],2022,SANDNES,nan
968454382,EDMUND IMS & CO AS,Aksjeselskap,1995-03-12,21,"Julabygdtunet 2A, 4312 SANDNES",1994-01-05,2003-03-31,NaN,NaN,[],2022,SANDNES,nan
912442993,EFAB AS,Aksjeselskap,2013-09-23,17,"Grenseveien 21, 4313 SANDNES",2013-08-30,2022-10-10,NaN,NaN,[],2022,SANDNES,nan
912166546,EFFEKT VINDUSPUSS OG FASADE AS,Aksjeselskap,2013-07-03,23,"Støperigata 30, 4014 STAVANGER",2013-05-01,2013-05-01,NaN,NaN,[],2022,STAVANGER,nan
938354286,EIDESVIK LAKS AS,Aksjeselskap,1995-02-19,16,", 4182 SKARTVEIT",1985-10-16,2001-12-12,NaN,NaN,[],2022,STAVANGER,nan
929886488,EIENDOMSDRIFT AS,Aksjeselskap,1995-02-19,14,"Hillevågsveien 58, 4016 STAVANGER",1977-02-28,2022-05-10,NaN,NaN,[],2022,STAVANGER,nan
958427700,EIENDOMSMEGLER 1 SR-EIENDOM AS,Aksjeselskap,1995-02-19,196,"Christen Tranes gate 35, 4007 STAVANGER",1990-09-04,2018-03-16,NaN,NaN,[],2022,STAVANGER,nan
925530174,EIK MANAGEMENT AS,Aksjeselskap,2020-08-25,10,"St. Olavs gate 48, 4306 SANDNES",2020-06-22,2020-06-22,NaN,NaN,[],2022,SANDNES,nan
923532218,EINHERJAR ESPORT,Forening/lag/innretning,2019-10-02,28,"c/o Revheim Skole, Revheimsveien 128, 4043 HAFRSFJORD",2019-09-03,,NaN,NaN,[],,STAVANGER,nan
928268764,EINHERJAR ESPORT KVADRAT,Forening/lag/innretning,2021-12-02,34,"Gamle Stokkavei 1, 4313 SANDNES",2021-11-22,,NaN,NaN,[],,SANDNES,nan
827102822,EKO MARKET AS,Aksjeselskap,2021-06-01,46,"Gamle Forusveien 20, 4031 STAVANGER",2021-04-28,2021-04-28,NaN,NaN,[],2022,STAVANGER,nan
932935074,EKRHEIM ELCONSULT AS,Aksjeselskap,1995-02-19,10,"Auglendsmyrå 6, 4016 STAVANGER",1980-08-01,2013-08-15,NaN,NaN,[],2022,STAVANGER,nan
928633241,EL-DESIGN AS,Aksjeselskap,2022-01-28,15,"Luramyrveien 9, 4313 SANDNES",2022-01-15,2022-03-25,NaN,NaN,[],2022,SANDNES,nan
924952393,ELARIS ELEKTROTAVLER AS,Aksjeselskap,2020-04-21,13,"c/o BRI Production AS, Forusbeen 210, 4313 SANDNES",2020-03-12,2020-10-06,NaN,NaN,[],2022,SANDNES,nan
957382800,ELCOR AS,Aksjeselskap,1995-02-19,185,"Lagerveien 25, 4033 STAVANGER",1990-01-03,2022-12-07,NaN,NaN,[],2022,STAVANGER,nan
979889402,ELDA FOODS AS,Aksjeselskap,1998-07-07,41,"Gjesdalveien 27A, 4306 SANDNES",1998-05-18,2023-10-09,NaN,NaN,[],2022,SANDNES,nan
980937631,ELECTRONIC CHART CENTRE AS,Aksjeselskap,1999-08-03,22,"Prof. Olav Hanssens v. 10, 4021 STAVANGER",1999-06-30,2018-06-11,NaN,NaN,[],2022,STAVANGER,nan
974423774,ELEKTRO COMFORT AS,Aksjeselskap,1995-05-02,18,"Gamleveien 23, 4315 SANDNES",1995-01-01,2021-10-28,NaN,NaN,[],2022,SANDNES,nan
890391222,ELEKTRO SMART AS,Aksjeselskap,2006-10-24,12,"Postveien 99, 4307 SANDNES",2006-09-26,2023-04-27,NaN,NaN,[],2022,SANDNES,nan
924702079,ELEMENT MODELLBYRÅ AS,Aksjeselskap,2020-03-04,33,"Marius Skadsems vei 54B, 4316 SANDNES",2020-02-04,2020-02-04,NaN,NaN,[],2022,SANDNES,nan
924303824,ELI REN AS,Aksjeselskap,2019-12-20,12,"Krunemyr 9, 4324 SANDNES",2019-11-27,2019-11-27,NaN,NaN,[],2022,SANDNES,nan
946204315,ELITE VINDUSPUSS AS,Aksjeselskap,1995-03-12,63,"Lagerveien 23, 4033 STAVANGER",1988-01-02,2023-01-27,NaN,NaN,[],2022,STAVANGER,nan
927034425,ELLEVE AS,Aksjeselskap,2021-04-28,24,"Ryfylkegata 9, 4014 STAVANGER",2021-03-29,2023-06-14,NaN,NaN,[],2022,STAVANGER,nan
929788354,ELMIRA AS,Aksjeselskap,2022-09-07,10,"Krykkjeveien 41, 4049 HAFRSFJORD",2022-08-27,2022-08-27,NaN,NaN,[],2022,STAVANGER,nan
919212179,EMBLA BUNADER KVADRAT AS,Aksjeselskap,2017-07-21,12,"Kvadrat, Gamle Stokkavei 1, 4313 SANDNES",2017-06-07,2018-06-06,NaN,NaN,[],2022,SANDNES,nan
927452448,EMBLA BUNADER SANDVIKA AS,Aksjeselskap,2021-07-22,13,"Østervåg 25, 4006 STAVANGER",2021-06-28,2021-06-28,NaN,NaN,[],2022,STAVANGER,nan
926060147,EMBLA BUNADER STAVANGER AS,Aksjeselskap,2020-11-30,12,"Østervåg 25, 4006 STAVANGER",2020-11-17,2021-06-28,NaN,NaN,[],2022,STAVANGER,nan
927452375,EMBLA BUNADER STORO AS,Aksjeselskap,2021-07-22,12,"Østervåg 25, 4006 STAVANGER",2021-06-28,2021-06-28,NaN,NaN,[],2022,STAVANGER,nan
912071529,EMME SUSHI AS,Aksjeselskap,2013-06-13,12,"Stadionparken, Jåttåvågveien 7, 4020 STAVANGER",2013-04-01,2023-04-24,NaN,NaN,[],2022,STAVANGER,nan
829512262,EMPLOY AS,Aksjeselskap,2022-07-26,21,"Tinfabriken, Ryfylkegata 45, 4014 STAVANGER",2022-05-25,2022-05-25,NaN,NaN,[],2022,STAVANGER,nan
822715982,EMPLOY HELSE AS,Aksjeselskap,2019-05-07,57,"Tinfabriken, Ryfylkegata 45, 4014 STAVANGER",2019-04-12,2020-11-09,NaN,NaN,[],2022,STAVANGER,nan
825677062,ENERGY AS,Aksjeselskap,2020-09-22,25,"Vestliveien 20, 4020 STAVANGER",2020-08-28,2020-08-28,NaN,NaN,[],2022,STAVANGER,nan
920328245,ENGINEERING IDS AS,Aksjeselskap,2018-01-30,18,"Lagerveien 12A, 4033 STAVANGER",2018-01-18,2018-01-18,NaN,NaN,[],2022,STAVANGER,nan
871340412,ENGØYHOLMEN KYSTKULTURSENTER STI,Stiftelse,1995-02-20,12,"Engøy, Engøyholmen 1, 4077 HUNDVÅG",,2023-06-13,NaN,NaN,[],2022,STAVANGER,nan
883774442,ENSIGN AS,Aksjeselskap,2001-10-10,11,"Niels Juels gate 50, 4008 STAVANGER",2001-09-01,2006-12-11,NaN,NaN,[],2022,STAVANGER,nan
979748701,ENTREPRENØR GEIR STANGELAND AS,Aksjeselskap,1998-04-06,21,"Skjævelandveien 66, 4322 SANDNES",1998-01-15,2010-08-24,NaN,NaN,[],2022,SANDNES,nan
973194631,ENTREPRENØRFIRMA FRODE OLSSON AS,Aksjeselskap,1995-03-12,17,"Breiflåtveien 15, 4017 STAVANGER",1995-01-02,2013-12-02,NaN,NaN,[],2022,STAVANGER,nan
923609016,EQUINOR ASA,Allmennaksjeselskap,1995-03-12,20460,"Forusbeen 50, 4035 STAVANGER",1972-09-18,2023-05-10,NaN,NaN,[],2022,STAVANGER,nan
912699706,ER MAT AS,Aksjeselskap,2013-11-09,28,"Hundvågveien 27, 4085 HUNDVÅG",2013-10-23,2013-10-23,NaN,NaN,[],2022,STAVANGER,nan
980024679,ERGA REVISJON AS,Aksjeselskap,1998-08-14,25,"Løkkeveien 109, 4007 STAVANGER",1998-08-01,2014-11-19,NaN,NaN,[],2022,STAVANGER,nan
915576281,ESPEN STORHAUG AS,Aksjeselskap,2015-07-07,11,"Olabakken 2, 4322 SANDNES",2015-05-18,2015-05-18,NaN,NaN,[],2022,SANDNES,nan
821754852,ESS MOBILE OFFSHORE UNITS AS,Aksjeselskap,1995-03-12,69,"Forusparken 2, 4031 STAVANGER",1971-01-19,2022-09-01,NaN,NaN,[],2022,STAVANGER,nan
937657293,ESS SUPPORT SERVICES AS,Aksjeselskap,1995-03-12,440,"Forusparken 2, 4031 STAVANGER",1985-10-01,2022-09-01,NaN,NaN,[],2022,STAVANGER,nan
928004090,EUREKA MØBLER AS,Aksjeselskap,2021-10-26,22,"Bjødnabeen 6, 4031 STAVANGER",2021-09-20,2023-09-07,NaN,NaN,[],2022,STAVANGER,nan
919263164,EURORESSURS AS,Aksjeselskap,2017-07-26,517,"Koppholen 6, 4313 SANDNES",2017-06-01,2017-12-18,NaN,NaN,[],2022,SANDNES,nan
898623572,EVASK AS,Aksjeselskap,2012-07-17,18,"Løkkeveien 77, 4008 STAVANGER",2012-07-03,2012-07-03,NaN,NaN,[],2022,STAVANGER,nan
980412555,EVINO BASAN AS,Aksjeselskap,1999-03-09,26,"Langgata 52, 4306 SANDNES",1998-12-01,2023-11-06,NaN,NaN,[],2022,SANDNES,nan
919160349,EVINO HESAN AS,Aksjeselskap,2017-06-19,18,"Flintergata 5, 4307 SANDNES",2017-06-02,2023-11-06,NaN,NaN,[],2022,SANDNES,nan
916155158,EVINO MASAN AS,Aksjeselskap,2015-12-02,17,"Olav Kyrres gate 2, 4307 SANDNES",2015-09-20,2023-11-06,NaN,NaN,[],2022,SANDNES,nan
913315642,EXIM LINE AS,Aksjeselskap,2014-03-04,42,"Gamle Forusveien 20, 4031 STAVANGER",2014-02-13,2018-02-26,NaN,NaN,[],2022,STAVANGER,nan
917552193,EXPLOCROWD AS,Aksjeselskap,2016-08-11,12,"c/o Business Center Stavanger, Reidar Berges gate 9, 4013 STAVANGER",2016-07-15,2023-06-01,NaN,NaN,[],2022,STAVANGER,nan
968869523,EXTRA LEKER AS,Aksjeselskap,1995-02-20,47,"Stokkamyrveien 3B, 4313 SANDNES",1994-01-03,2019-09-04,NaN,NaN,[],2022,SANDNES,nan
922329419,EXTRA LEKER BUTIKKER AS,Aksjeselskap,2019-03-04,116,"Prinsens vei 5, 4315 SANDNES",2019-02-19,2019-02-19,NaN,NaN,[],2022,SANDNES,nan
914133335,EXTRA-NETT AS,Aksjeselskap,2014-09-11,30,"Prinsens vei 5, 4315 SANDNES",2014-06-10,2014-06-10,NaN,NaN,[],2022,SANDNES,nan
920775543,EYE-SHARE AS,Aksjeselskap,1995-02-19,108,"Maskinveien 15, 4033 STAVANGER",1968-08-21,2022-06-30,NaN,NaN,[],2022,STAVANGER,nan
929161416,EYMI BYGG AS,Aksjeselskap,2022-05-05,13,"Travbaneveien 3, 4031 STAVANGER",2022-04-11,2022-05-25,NaN,NaN,[],2022,STAVANGER,nan
917070733,FAB LOUNGE AS,Aksjeselskap,2016-04-20,30,"Langflåtveien 34B, 4017 STAVANGER",2016-04-01,2016-04-01,NaN,NaN,[],2022,STAVANGER,nan
926868470,FABEL MEDIA AS,Aksjeselskap,2021-03-25,21,"Grenseveien 21, 4313 SANDNES",2021-02-01,2023-09-01,NaN,NaN,[],2022,SANDNES,nan
879919452,FABER BYGG AS,Aksjeselskap,1998-06-23,119,"Lagerveien 18, 4033 STAVANGER",1998-01-01,2005-10-11,NaN,NaN,[],2022,STAVANGER,nan
971235667,FABI AS,Aksjeselskap,1995-02-20,18,"Vassbotnen 11A, 4313 SANDNES",1994-11-28,2022-10-25,NaN,NaN,[],2022,SANDNES,nan
930730580,FABI MANAGEMENT AS,Aksjeselskap,2023-01-30,11,"Vassbotnen 11A, 4313 SANDNES",2022-10-25,2022-10-25,NaN,NaN,[],,SANDNES,nan
917750890,FACILITY PARTNER AS,Aksjeselskap,2016-09-20,56,"Luramyrveien 75, 4313 SANDNES",2016-09-06,2016-11-07,NaN,NaN,[],2022,SANDNES,nan
874247472,FAGFORBUNDET ROGALAND,Forening/lag/innretning,1995-03-12,11,"Jens Zetlitz' gate 21, 4008 STAVANGER",1988-01-02,,NaN,NaN,[],2007,STAVANGER,nan
923833420,FANTASTIC AS,Aksjeselskap,2019-11-16,43,"Luramyrveien 25A, 4313 SANDNES",2019-11-01,2020-02-15,NaN,NaN,[],2022,SANDNES,nan
960469089,FARSTAD GLASS OG INTERIØR AS,Aksjeselskap,1995-02-20,13,"Madlakrossen 22, 4042 HAFRSFJORD",1991-03-16,2017-06-19,NaN,NaN,[],2022,STAVANGER,nan
843424252,FASETT AS,Aksjeselskap,1995-02-19,18,"Lars Hertervigs gate 3, 4005 STAVANGER",1987-04-01,2021-12-01,NaN,NaN,[],2022,STAVANGER,nan
