orgnr,role,company_name,company_orgnr,last_changed
923537031,Revisor,IDSØ & RAVNÅS REVISJON AS,989048732,2019-10-03
923537031,Regnskapsfører,DATAPLAN ALPHA AS,896861042,2020-02-18
963178832,Revisor,ERNST & YOUNG AS,976389387,2020-01-09
975484866,Regnskapsfører,DATAPLAN ALPHA AS,896861042,2011-12-21
918793569,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2023-07-28
974348128,Revisor,KPMG AS,935174627,2008-10-21
961816793,Revisor,DELOITTE AS,980211282,2003-11-08
936483097,Revisor,BDO AS,993606650,2012-11-17
936483097,Regnskapsfører,DATAPLAN ALPHA AS,896861042,2011-12-21
923330828,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2023-09-04
923330828,Regnskapsfører,VIEW LEDGER AS,987260335,2020-11-12
980936074,Revisor,RSM NORGE AS,982316588,2018-07-04
980936074,Regnskapsfører,ADDVANT STAVANGER AS,926956027,2023-02-20
929037839,Revisor,RSM NORGE AS,982316588,2022-04-06
929037839,Regnskapsfører,ADDVANT STAVANGER AS,926956027,2023-02-20
913065077,Revisor,RSM NORGE AS,982316588,2018-07-04
913065077,Regnskapsfører,ADDVANT STAVANGER AS,926956027,2023-02-20
962287298,Revisor,RSM NORGE AS,982316588,2018-07-04
962287298,Regnskapsfører,ADDVANT STAVANGER AS,926956027,2023-02-17
980684652,Revisor,BDO AS,993606650,2011-10-05
980684652,Regnskapsfører,KJELL HAVER REGNSKAPSSERVICE AS,947214489,2022-01-19
912718115,Revisor,CREDO REVISJON AS,996105709,2015-01-02
919628162,Revisor,MALDE REVISJON & RÅDGIVNING ANS,989202502,2006-11-06
919628162,Regnskapsfører,POWERCOUNTING AS,926535056,2021-11-29
924946369,Regnskapsfører,LINK MANAGEMENT AS,929194276,2023-10-03
896836072,Revisor,KPMG AS,935174627,2021-05-29
896836072,Regnskapsfører,VIEW LEDGER AS,987260335,2017-01-05
913912462,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2021-11-22
913912462,Regnskapsfører,AZETS INSIGHT AS,983338917,2018-05-18
816729122,Regnskapsfører,LINK MANAGEMENT AS,929194276,2023-03-14
917488150,Revisor,REVISORGRUPPEN HORDALAND AS,987547502,2016-07-20
961272254,Revisor,REVISJON 1 AS,988623512,2008-10-27
961272254,Regnskapsfører,LIGO REGNSKAP AS,892122652,2021-12-20
883735072,Revisor,ERGA REVISJON AS,980024679,2001-10-18
883735072,Regnskapsfører,LURA REGNSKAP AS,921761244,2019-08-27
886172672,Revisor,ERGA REVISJON AS,980024679,2008-02-05
886172672,Regnskapsfører,LURA REGNSKAP AS,921761244,2019-08-27
976256174,Revisor,ERGA REVISJON AS,980024679,2001-06-19
976256174,Regnskapsfører,LURA REGNSKAP AS,921761244,2019-08-27
928512576,Regnskapsfører,KAPITAL REGNSKAP AS,911842912,2022-01-10
822396992,Revisor,ERGA REVISJON AS,980024679,2019-03-15
822396992,Regnskapsfører,KJELL HAVER REGNSKAPSSERVICE AS,947214489,2019-05-22
914286336,Revisor,DELOITTE AS,980211282,2014-10-11
914286336,Regnskapsfører,VIEW LEDGER AS,987260335,2023-01-17
914286336,Regnskapsfører,BDO AS,993606650,2023-01-17
919161558,Revisor,ADVISOR REVISJON AS,988727571,2019-08-29
919161558,Regnskapsfører,TOTAL ØKONOMISTYRING STAVANGER AS,924507543,2022-05-05
919161558,Regnskapsfører,TOTAL ØKONOMISTYRING SANDNES AS,927591464,2022-05-05
929002768,Regnskapsfører,NUMBERS AS,919948329,2022-03-29
829512092,Revisor,CREDO REVISJON AS,996105709,2022-07-26
829512092,Regnskapsfører,GERHARD & SØNN AS,913107209,2022-07-26
976700376,Revisor,ERGA REVISJON AS,980024679,2013-09-16
916560273,Revisor,ERGA REVISJON AS,980024679,2020-07-17
916560273,Regnskapsfører,VIEW LEDGER AS,987260335,2020-11-12
917356181,Revisor,REVISJON VEST AS,982519411,2017-03-29
917356181,Regnskapsfører,PROPLAN REGNSKAP AS,896896482,2019-08-05
917718393,Revisor,FRYD REVISJON AS,919314443,2020-10-26
917718393,Regnskapsfører,INFOREGN AS,936354890,2023-10-05
916885652,Revisor,ORSTAD REVISJON AS,913957407,2020-08-27
916885652,Regnskapsfører,AIDER AS,922633452,2023-12-16
925441465,Revisor,ORSTAD REVISJON AS,913957407,2020-08-11
925441465,Regnskapsfører,AIDER AS,922633452,2023-12-16
929882598,Revisor,ORSTAD REVISJON AS,913957407,2022-09-21
929882598,Regnskapsfører,AIDER AS,922633452,2023-12-16
966811714,Revisor,FORUS REVISJON AS,986352945,2004-01-22
966811714,Regnskapsfører,PRO-SJEKT REGNSKAP AS,983898033,2007-11-14
946585068,Revisor,DELOITTE AS,980211282,2011-08-15
917464464,Revisor,DELOITTE AS,980211282,2016-07-13
917464464,Regnskapsfører,SKAGEN EIENDOMSFORVALTNING AS,912672778,2016-10-31
974462176,Revisor,REVISOR LARS KLYVE AS,920035809,2018-08-15
974462176,Regnskapsfører,ØKONOMIKONTORET VOSS AS,999329055,2013-02-20
964472645,Revisor,ERGA REVISJON AS,980024679,2018-09-22
924703822,Regnskapsfører,RYGR ØKONOMI AS,976899709,2022-12-14
922960526,Revisor,DELOITTE AS,980211282,2019-06-25
922960526,Regnskapsfører,NORGESGRUPPEN REGNSKAP AS,883743512,2019-06-25
958313632,Revisor,RSM NORGE AS,982316588,2020-01-08
958313632,Regnskapsfører,SANDNES REGNSKAP AS,980126625,2021-11-30
913111818,Revisor,FORUS REVISJON AS,986352945,2014-01-22
913111818,Regnskapsfører,RYGR ØKONOMI AS,976899709,2022-12-14
912757080,Revisor,NITSCHKE AS,914658314,2018-01-03
913369947,Revisor,BDO AS,993606650,2014-05-02
913369947,Regnskapsfører,KJELL HAVER REGNSKAPSSERVICE AS,947214489,2023-03-30
977459672,Revisor,ABACUS REVISJON AS,913094751,2014-02-27
980948013,Revisor,ERNST & YOUNG AS,976389387,2016-11-19
980948013,Regnskapsfører,REMA 1000 NORGE AS,982254604,2011-10-28
969171597,Regnskapsfører,HG-REGNSKAP SANDNES SA,971428708,2004-02-23
943611432,Revisor,KPMG AS,935174627,2017-11-01
943611432,Regnskapsfører,DATAPLAN ALPHA AS,896861042,2018-08-30
929729161,Revisor,KPMG AS,935174627,1995-02-21
920995217,Revisor,IDSØ & RAVNÅS REVISJON AS,989048732,2018-06-13
923117687,Revisor,FORUS REVISJON AS,986352945,2020-01-28
923117687,Regnskapsfører,AZETS INSIGHT AS,983338917,2021-03-10
828841572,Revisor,DELOITTE AS,980211282,2009-06-23
921197004,Revisor,"ØYVIND BJØRNSSON ANDA REVISJON OG', 'RÅDGIVNING",918734120,2021-10-12
921197004,Regnskapsfører,SYNEGA REGNSKAP AS,914549140,2018-10-19
880708872,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2004-07-12
914012759,Revisor,NORDISK REVISJON AS,932275139,2024-01-18
914012759,Regnskapsfører,RYGR ØKONOMI AS,976899709,2022-12-14
912469042,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2022-05-25
912469042,Regnskapsfører,12I ØKONOMI AS,925413224,2021-11-23
818717512,Revisor,IMO ØKONOMIPARTNER AS,926376691,2022-08-26
818717512,Regnskapsfører,AIDER AS,922633452,2023-12-16
829749602,Revisor,BDO AS,993606650,2022-09-01
917866228,Revisor,BDO AS,993606650,2021-11-12
917866228,Regnskapsfører,JANSSON & LARSEN REGNSKAP AS,979713894,2020-07-24
943506698,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2004-07-12
941460429,Revisor,ERNST & YOUNG AS,976389387,2020-12-09
941460429,Regnskapsfører,AMESTO ACCOUNTHOUSE AS,957170005,2020-03-20
929897404,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2010-09-23
931182404,Revisor,REVISJON RYFYLKE AS,983549896,2023-04-12
931182404,Regnskapsfører,12I ØKONOMI AS,925413224,2023-04-12
922413045,Revisor,KALLESTEN REVISJON OG REGNSKAP AS,951499072,2020-06-03
922413045,Regnskapsfører,BRAINIACS AS,921966490,2024-01-25
919363037,Revisor,BDO AS,993606650,2017-08-07
919363037,Regnskapsfører,AIDER AS,922633452,2023-12-16
937895321,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2004-07-12
936523919,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2023-12-21
936523919,Regnskapsfører,"SPAREBANK 1 SR-BANK', 'FORRETNINGSPARTNER AS",990945748,2019-12-10
927270285,Regnskapsfører,LEIF KIELSEN REGNSKAPSKONTOR,948390663,2021-06-28
979753543,Revisor,REVISJON VEST AS,982519411,2022-09-01
979753543,Regnskapsfører,LIGO REGNSKAP AS,892122652,2018-01-26
820548442,Revisor,KPMG AS,935174627,2018-03-06
922168768,Revisor,KPMG AS,935174627,2019-02-05
828414852,Revisor,KPMG AS,935174627,2021-12-20
916898843,Revisor,KPMG AS,935174627,2016-03-15
963025084,Revisor,REVISJON 1 AS,988623512,2005-12-14
963025084,Regnskapsfører,SPORT HOLDING REGNSKAP AS,981951840,2020-11-12
926104837,Revisor,KALLESTEN REVISJON OG REGNSKAP AS,951499072,2023-09-12
926104837,Regnskapsfører,"JANSSON & LARSEN REGNSKAP SANDNES', 'AS",922723605,2022-05-10
976993241,Revisor,DELOITTE AS,980211282,2024-02-02
976993241,Inngår i kirkelig fellesråd,STAVANGER KIRKELIGE FELLESRÅD,976993403,2016-06-18
974676966,Revisor,KALLESTEN REVISJON OG REGNSKAP AS,951499072,2002-11-05
974676966,Regnskapsfører,VIEW LEDGER AS,987260335,2021-08-20
826942002,Revisor,DELOITTE AS,980211282,2021-04-14
826942002,Regnskapsfører,PRE SOLUTIONS AS,829002132,2022-09-01
878661842,Revisor,REVISJON RYFYLKE AS,983549896,2001-10-11
878661842,Regnskapsfører,ECIT BUSINESS PARTNER AS,987605073,2005-03-08
975825337,Revisor,RSM NORGE AS,982316588,2019-07-18
975825337,Regnskapsfører,AZETS INSIGHT AS,983338917,2017-06-08
921018924,Revisor,RIKSREVISJONEN,974760843,2020-02-26
921018924,Regnskapsfører,"DIREKTORATET FOR FORVALTNING OG', 'ØKONOMISTYRING",986252932,2018-09-11
921018924,Org.ledd i offentlig sektor,HELSE- OG OMSORGSDEPARTEMENTET,983887406,2018-06-18
974763230,Revisor,RIKSREVISJONEN,974760843,2020-02-26
974763230,Regnskapsfører,"DIREKTORATET FOR FORVALTNING OG', 'ØKONOMISTYRING",986252932,2008-05-21
974763230,Org.ledd i offentlig sektor,"DIGITALISERINGS- OG', 'FORVALTNINGSDEPARTEMENTET (DFD)",932384469,2024-01-23
979890745,Revisor,"STATSAUTORISERT REVISOR KENNETH', 'SENLAND",995982226,2020-10-24
979890745,Regnskapsfører,JANSSON & LARSEN REGNSKAP AS,979713894,2020-01-24
938527024,Revisor,UNIC REVISJON AS,999327885,2021-12-14
938527024,Regnskapsfører,RSM NORGE KOMPETANSE AS,925107492,2019-01-15
896167782,Regnskapsfører,DATAPLAN ALPHA AS,896861042,2020-09-15
813285312,Revisor,ERNST & YOUNG AS,976389387,2014-02-25
813285312,Regnskapsfører,AZETS INSIGHT AS,983338917,2014-02-25
940555450,Revisor,KALLESTEN REVISJON OG REGNSKAP AS,951499072,2022-01-10
940555450,Regnskapsfører,ROTT REGNSKAP OG RÅDGIVNING AS,984313667,2019-01-11
870923422,Regnskapsfører,FORTE REGNSKAP AS,975378012,2023-12-21
970403507,Revisor,REVISJON RYFYLKE AS,983549896,2021-10-05
970403507,Regnskapsfører,LIMA REGNSKAP AS,918953515,2023-03-16
952709003,Revisor,KPMG AS,935174627,2017-11-01
952709003,Regnskapsfører,KJELL HAVER REGNSKAPSSERVICE AS,947214489,2021-08-31
975859193,Revisor,ERNST & YOUNG AS,976389387,2014-05-14
975859193,Regnskapsfører,AIDER AS,922633452,2023-12-16
976993403,Revisor,ROGALAND REVISJON IKS,887052832,2005-01-26
964965226,Revisor,ROGALAND REVISJON IKS,887052832,2015-06-18
976662903,Org.ledd i offentlig sektor,STAVANGER KOMMUNE,964965226,1996-10-14
874773182,Org.ledd i offentlig sektor,STAVANGER KOMMUNE,964965226,1996-10-14
874766852,Org.ledd i offentlig sektor,STAVANGER KOMMUNE,964965226,1996-10-14
974781042,Org.ledd i offentlig sektor,STAVANGER KOMMUNE,964965226,1996-10-14
918439293,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2004-07-12
918439293,Regnskapsfører,AZETS INSIGHT AS,983338917,2018-07-04
974782766,Revisor,ROGALAND REVISJON IKS,887052832,2004-08-25
974782766,Eierkommune,STAVANGER KOMMUNE,964965226,2002-07-19
971080426,Revisor,REVISJON VEST AS,982519411,2021-10-06
969936178,Revisor,REVISJON RYFYLKE AS,983549896,2021-05-04
969936178,Regnskapsfører,PROPLAN REGNSKAP AS,896896482,2020-01-27
976924487,Revisor,FJERMESTAD REVISJON AS,927011174,2022-12-08
874247502,Revisor,ROGALAND REVISJON IKS,887052832,2005-08-26
874247502,Regnskapsfører,PROPLAN REGNSKAP AS,896896482,2018-03-08
971132957,Revisor,FORUS REVISJON AS,986352945,2004-01-22
971132957,Regnskapsfører,ROGALAND TAXI AS,966167599,2009-11-24
947853171,Regnskapsfører,ECIT BUSINESS PARTNER PLUSS AS,987770384,2019-12-16
946846856,Revisor,REVISJON VEST AS,982519411,2010-08-30
946846856,Regnskapsfører,DNT ØKONOMIRING SA,921608039,2022-08-15
946846856,Regnskapsfører,"SPAREBANK 1 SR-BANK', 'FORRETNINGSPARTNER AS",990945748,2022-08-15
970179453,Revisor,KPMG AS,935174627,2018-11-12
928487970,Revisor,BDO AS,993606650,2022-01-05
928487970,Regnskapsfører,JÆREN REGNSKAP AS,975966992,2022-03-14
917351090,Revisor,ROGALAND REVISJON IKS,887052832,2016-06-22
917351090,Eierkommune,STAVANGER KOMMUNE,964965226,2016-06-22
971554940,Revisor,BDO AS,993606650,2010-01-05
970444459,Revisor,ERGA REVISJON AS,980024679,2007-11-15
970444459,Regnskapsfører,JÆRØK DA,986397167,2024-01-09
970444459,Regnskapsfører,KVIKK REGNSKAP AS,987927550,2024-01-09
974118580,Revisor,ROGALAND REVISJON IKS,887052832,2004-08-25
971339012,Revisor,ERGA REVISJON AS,980024679,2021-01-29
971339012,Regnskapsfører,AIDER AS,922633452,2023-12-16
969939851,Revisor,ERNST & YOUNG AS,976389387,2003-07-02
969939851,Regnskapsfører,JANSSON & LARSEN REGNSKAP AS,979713894,2003-10-13
971427191,Revisor,KPMG AS,935174627,2018-01-16
971427191,Regnskapsfører,AABREKK REGNSKAP AS,943611521,2001-07-19
953051605,Revisor,STAVANGER REVISJON AS,985182736,2003-06-24
953051605,Regnskapsfører,ØKO REGNSKAP AS,928040747,2022-12-13
859634192,Revisor,KPMG AS,935174627,1991-01-23
859634192,Regnskapsfører,INFOREGN AS,936354890,2004-02-05
980049515,Revisor,ERGA REVISJON AS,980024679,2019-12-11
980049515,Regnskapsfører,HAVER REGNSKAP AS,931313657,2023-09-28
895169102,Revisor,BDO AS,993606650,2018-10-30
912037029,Regnskapsfører,ESCALON SERVICES NORWAY AS,919749822,2022-02-03
912037029,Regnskapsfører,"SPAREBANK 1 FORRETNINGSPARTNER', 'ØSTLANDET AS",967661643,2022-02-03
938130027,Revisor,KPMG AS,935174627,2014-02-08
938130027,Regnskapsfører,AZETS INSIGHT AS,983338917,2020-11-20
954676250,Revisor,ERGA REVISJON AS,980024679,2003-06-30
967671320,Revisor,REVISORHUSET AS,987610859,2004-12-29
921615302,Revisor,RSM NORGE AS,982316588,2020-08-24
921615302,Regnskapsfører,AIDER AS,922633452,2023-12-16
916542097,Regnskapsfører,AMESTO ACCOUNTHOUSE SØR AS,912976904,2022-06-23
916542097,Regnskapsfører,TOTAL ØKONOMISTYRING STAVANGER AS,924507543,2022-06-23
927482568,Revisor,CREDO REVISJON AS,996105709,2023-04-20
927482568,Regnskapsfører,KJELL HAVER REGNSKAPSSERVICE AS,947214489,2023-06-13
922720312,Revisor,DELOITTE AS,980211282,2023-11-10
922720312,Regnskapsfører,"SPAREBANK 1 SR-BANK', 'FORRETNINGSPARTNER AS",990945748,2019-05-08
826520272,Revisor,DELOITTE AS,980211282,2023-11-10
826520272,Regnskapsfører,"SPAREBANK 1 SR-BANK', 'FORRETNINGSPARTNER AS",990945748,2021-02-03
921280882,Revisor,STAVANGER REVISJON AS,985182736,2020-05-20
921280882,Regnskapsfører,KJEDEREGNSKAP OG RÅDGIVNING AS,999221394,2018-11-20
918037152,Regnskapsfører,RESSURS REGNSKAP AS,917446083,2023-10-05
891132212,Revisor,ERNST & YOUNG AS,976389387,2016-11-19
891132212,Regnskapsfører,REMA 1000 NORGE AS,982254604,2007-04-27
955522907,Revisor,LIIT AS,931900420,2023-11-09
955522907,Regnskapsfører,LIGO REGNSKAP AS,892122652,2010-09-22
916991452,Revisor,REVISJON VEST AS,982519411,2023-01-11
916991452,Regnskapsfører,JÆREN REGNSKAP AS,975966992,2022-11-07
916991452,Regnskapsfører,PRO-SJEKT REGNSKAP AS,983898033,2022-11-07
862380592,Revisor,BDO AS,993606650,2010-01-05
862380592,Regnskapsfører,JANSSON & LARSEN REGNSKAP AS,979713894,2017-09-14
980468631,Revisor,REVISJON VEST AS,982519411,2021-12-07
980468631,Regnskapsfører,VOLD REGNSKAP AS,888978062,2008-06-12
911681226,Regnskapsfører,KJELL HAVER REGNSKAPSSERVICE AS,947214489,2021-09-08
924535407,Revisor,DELOITTE AS,980211282,2020-02-03
924535407,Regnskapsfører,TB ØKONOMI AS,988368156,2020-02-03
977675049,Revisor,CREDO REVISJON AS,996105709,2011-01-13
977675049,Regnskapsfører,JÆRØK DA,986397167,2015-02-02
828956612,Revisor,AAUDIT AS,927653508,2021-11-06
828956612,Regnskapsfører,AZETS INSIGHT AS,983338917,2022-04-26
961122422,Revisor,FRYD REVISJON AS,919314443,2017-10-02
961122422,Regnskapsfører,BJERGA REGNSKAP AS,927211343,2021-09-16
963039859,Revisor,RSM NORGE AS,982316588,2018-07-04
948710854,Revisor,RSM NORGE AS,982316588,2018-07-04
936653286,Revisor,BDO AS,993606650,2012-11-17
936653286,Regnskapsfører,ECIT BUSINESS PARTNER PLUSS AS,987770384,2022-11-30
929387384,Revisor,ERNST & YOUNG AS,976389387,2000-10-07
976895703,Regnskapsfører,ANKER REGNSKAP AS,994257404,2009-12-15
956378222,Revisor,RSM NORGE AS,982316588,2018-07-04
956378222,Regnskapsfører,INFOREGN AS,936354890,2022-03-03
911571757,Revisor,ERGA REVISJON AS,980024679,2020-12-07
911571757,Regnskapsfører,"JANSSON & LARSEN REGNSKAP SANDNES', 'AS",922723605,2021-11-10
911571757,Regnskapsfører,JANSSON & LARSEN REGNSKAP AS,979713894,2021-11-10
879207142,Revisor,REVISJON VEST AS,982519411,2007-09-29
879207142,Regnskapsfører,DATAPLAN ALPHA AS,896861042,2011-12-21
980401359,Revisor,IDSØ & RAVNÅS REVISJON AS,989048732,2008-01-10
980401359,Regnskapsfører,SANDNES REGNSKAP AS,980126625,2001-07-19
976562909,Revisor,STAVANGER REVISJON AS,985182736,2011-01-10
976562909,Regnskapsfører,LIGO REGNSKAP AS,892122652,2024-02-22
923745475,Revisor,AAUDIT AS,927653508,2022-11-18
923745475,Regnskapsfører,TOTAL ØKONOMISTYRING STAVANGER AS,924507543,2021-04-07
979836546,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2005-10-18
919807326,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2017-12-14
919807326,Regnskapsfører,TRAC ACCOUNTING AS,989572938,2022-03-16
926195670,Revisor,REVISJON VEST AS,982519411,2023-03-22
926195670,Regnskapsfører,RANDEBERG ØKONOMI AS,926695185,2021-08-31
812187082,Revisor,REVISJON VEST AS,982519411,2022-01-03
812187082,Regnskapsfører,ECIT BUSINESS PARTNER PLUSS AS,987770384,2013-10-19
977218683,Revisor,BDO AS,993606650,2017-04-01
980386678,Revisor,REVISJON VEST AS,982519411,2024-01-04
980647943,Revisor,ERGA REVISJON AS,980024679,2013-09-16
931298224,Revisor,BDO AS,993606650,2012-11-17
931298224,Regnskapsfører,ROGALAND REGNSKAP AS,987437693,2016-04-27
822774822,Revisor,KALLESTEN REVISJON OG REGNSKAP AS,951499072,2022-07-15
822774822,Regnskapsfører,ROTT REGNSKAP OG RÅDGIVNING AS,984313667,2019-06-26
929263979,Revisor,LIIT AS,931900420,2023-11-08
929263979,Regnskapsfører,LIGO REGNSKAP AS,892122652,2022-10-31
929593928,Regnskapsfører,LEIF KIELSEN REGNSKAPSKONTOR,948390663,2023-01-27
913154428,Revisor,IDSØ & RAVNÅS REVISJON AS,989048732,2014-01-30
913154428,Regnskapsfører,AZETS INSIGHT AS,983338917,2023-12-21
931913603,Revisor,ERNST & YOUNG AS,976389387,2023-08-17
931913603,Regnskapsfører,REMA 1000 NORGE AS,982254604,2023-08-17
979713126,Revisor,RSM NORGE AS,982316588,2018-07-04
979713126,Regnskapsfører,JANSSON & LARSEN REGNSKAP AS,979713894,2004-03-24
917871167,Revisor,REVISJON VEST AS,982519411,2016-08-30
917871167,Regnskapsfører,DATAPLAN ALPHA AS,896861042,2023-06-07
931075136,Revisor,BDO AS,993606650,2023-12-12
931075136,Regnskapsfører,RELEVANT REGNSKAP AS,919828129,2022-06-22
930395404,Revisor,KPMG AS,935174627,2011-07-14
930395404,Regnskapsfører,SAREC LØNN AS,924390115,2023-09-21
979278799,Revisor,KPMG AS,935174627,2011-07-14
979278799,Regnskapsfører,SAREC LØNN AS,924390115,2023-09-21
918319034,Revisor,BDO AS,993606650,2018-03-07
933661059,Revisor,REVISJON RYFYLKE AS,983549896,2021-01-04
933661059,Regnskapsfører,VAAVUU AS,997862546,2021-11-29
925344966,Revisor,IDSØ & RAVNÅS REVISJON AS,989048732,2021-11-10
925344966,Regnskapsfører,RELEVANT REGNSKAP AS,919828129,2023-01-03
926311158,Revisor,EILERTSEN REVISJON OG REGNSKAP,913202368,2022-08-26
926311158,Regnskapsfører,LYN REGNSKAP AS,999150985,2020-12-30
927163632,Revisor,DELOITTE AS,980211282,2021-05-29
927163632,Regnskapsfører,ECONPARTNER AS,831087692,2024-01-30
927163632,Regnskapsfører,ØKONOMITJENESTEN.NO AS,997934121,2024-01-30
927163683,Revisor,DELOITTE AS,980211282,2021-05-29
927163683,Regnskapsfører,ECONPARTNER AS,831087692,2024-01-30
927163683,Regnskapsfører,ØKONOMITJENESTEN.NO AS,997934121,2024-01-30
927163519,Revisor,DELOITTE AS,980211282,2021-05-29
927163519,Regnskapsfører,ECONPARTNER AS,831087692,2024-01-30
927163519,Regnskapsfører,ØKONOMITJENESTEN.NO AS,997934121,2024-01-30
980735664,Regnskapsfører,KALLESTEN REVISJON OG REGNSKAP AS,951499072,2020-11-12
980735664,Regnskapsfører,VIEW LEDGER AS,987260335,2020-11-12
971076402,Revisor,RSM NORGE AS,982316588,2018-07-04
971076402,Regnskapsfører,LURA REGNSKAP AS,921761244,2019-04-09
921116845,Revisor,ERGA REVISJON AS,980024679,2020-10-07
921116845,Regnskapsfører,JANSSON & LARSEN REGNSKAP AS,979713894,2021-11-22
932983915,Revisor,FORUS REVISJON AS,986352945,2009-11-30
932983915,Regnskapsfører,VIEW LEDGER AS,987260335,2020-11-12
920332625,Regnskapsfører,AIDER AS,922633452,2023-12-16
927591464,Revisor,BRYNE REVISJON AS,884880432,2021-08-26
927066440,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2023-01-06
937665482,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2004-07-12
980891402,Revisor,ERNST & YOUNG AS,976389387,2000-10-07
920585329,Regnskapsfører,KALLESTEN REVISJON OG REGNSKAP AS,951499072,2023-09-25
920585329,Regnskapsfører,VIEW LEDGER AS,987260335,2023-09-25
933292878,Revisor,BDO AS,993606650,2012-02-15
933292878,Regnskapsfører,Norsk Regnskap og Inkasso AS,931924672,2016-02-01
920494846,Revisor,"ØYVIND BJØRNSSON ANDA REVISJON OG', 'RÅDGIVNING",918734120,2023-05-02
920494846,Regnskapsfører,KAPITAL REGNSKAP AS,911842912,2022-03-10
977243394,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2013-12-02
918111808,Revisor,TJEMSLAND REVISJON & RÅDGIVNING AS,930216976,2023-03-08
969242729,Regnskapsfører,HG-REGNSKAP SANDNES SA,971428708,2014-03-28
926370502,Revisor,"ØYVIND BJØRNSSON ANDA REVISJON OG', 'RÅDGIVNING",918734120,2022-01-05
926370502,Regnskapsfører,"ØKONOMITJENESTER ANN IREN HØYLAND', 'AS",926398490,2021-02-08
914080290,Revisor,RSM NORGE AS,982316588,2018-07-04
914080290,Regnskapsfører,ADDVANT STAVANGER AS,926956027,2023-09-27
981039173,Revisor,FORUS REVISJON AS,986352945,2004-01-22
968091336,Revisor,RSM NORGE AS,982316588,2018-07-04
968091336,Regnskapsfører,ROTT REGNSKAP OG RÅDGIVNING AS,984313667,2011-12-28
979517963,Revisor,ERNST & YOUNG AS,976389387,2016-11-19
979517963,Regnskapsfører,REMA 1000 NORGE AS,982254604,2011-10-26
918288066,Revisor,ERNST & YOUNG AS,976389387,2017-10-12
918288066,Regnskapsfører,AZETS INSIGHT AS,983338917,2023-05-23
915315429,Regnskapsfører,KJEDEREGNSKAP OG RÅDGIVNING AS,999221394,2015-04-28
970996443,Revisor,REVISJON RYFYLKE AS,983549896,2008-06-16
970996443,Regnskapsfører,AABREKK REGNSKAP AS,943611521,2012-01-09
970230459,Revisor,KALLESTEN REVISJON OG REGNSKAP AS,951499072,2020-06-11
970230459,Regnskapsfører,ROTT REGNSKAP OG RÅDGIVNING AS,984313667,2021-05-26
979785615,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2004-07-20
979785615,Regnskapsfører,DATAPLAN ALPHA AS,896861042,2011-12-21
971564679,Revisor,RIKSREVISJONEN,974760843,2019-08-23
971564679,Regnskapsfører,"DIREKTORATET FOR FORVALTNING OG', 'ØKONOMISTYRING",986252932,2008-05-21
971564679,Org.ledd i offentlig sektor,KUNNSKAPSDEPARTEMENTET,872417842,1999-08-09
980893936,Revisor,KPMG AS,935174627,2017-11-01
980608646,Revisor,GRANT THORNTON REVISJON AS,987632380,2023-10-17
980608646,Regnskapsfører,ADMENTO AS,989176013,2012-12-22
922043701,Revisor,DELOITTE AS,980211282,2019-01-22
922043701,Regnskapsfører,TB ØKONOMI AS,988368156,2019-01-24
966529830,Revisor,KALLESTEN REVISJON OG REGNSKAP AS,951499072,2018-09-15
966529830,Regnskapsfører,ROTT REGNSKAP OG RÅDGIVNING AS,984313667,2013-10-17
977043603,Forretningsfører,BATE BOLIGBYGGELAG,952090275,2022-08-12
977043603,Revisor,KPMG AS,935174627,2016-07-01
977043603,Regnskapsfører,BATE BOLIGBYGGELAG,952090275,1996-12-20
916541554,Revisor,DELOITTE AS,980211282,2016-01-11
916541554,Regnskapsfører,KJELL HAVER REGNSKAPSSERVICE AS,947214489,2016-01-15
928338266,Regnskapsfører,ALM REGNSKAP AS,953266326,2021-12-15
977028140,Regnskapsfører,LIGO REGNSKAP AS,892122652,2023-03-16
976202910,Revisor,BDO AS,993606650,2012-01-17
971141077,Revisor,REVISJON VEST AS,982519411,2024-02-02
971141077,Regnskapsfører,FORTE REGNSKAP AS,975378012,2024-01-02
979373856,Revisor,KPMG AS,935174627,2023-09-13
979373856,Regnskapsfører,VOLD REGNSKAP AS,888978062,2012-01-09
819459622,Revisor,BDO AS,993606650,2020-01-08
819459622,Regnskapsfører,DEFACTO STAVANGER AS,829772132,2024-01-22
956165733,Revisor,CREDO REVISJON AS,996105709,2011-01-13
917324980,Revisor,RSM NORGE AS,982316588,2019-11-08
937820747,Revisor,RSM NORGE AS,982316588,2018-07-04
