organisasjonsnummer,navn,organisasjonsform,registreringsdatoEnhetsregisteret,antallAnsatte,forretningsadresse,stiftelsesdato,vedtektsdato,vedtektsfestetFormaal,aktivitet,links,sisteInnsendteAarsregnskap,kommune,overordnetEnhet
979823096,B&B TRANSPORT AS,Aksjeselskap,1998-05-08,36,"Regimentveien 128, 4045 HAFRSFJORD",1998-04-27,2022-12-26,"Varetransport, utleie av fast eiendom samt konsulent tjenester, innenfor hotell og restaurant bransjen.","Varetransport, utleie av fast eiendom samt konsulenttjenster innenfor, hotell og restaurantbransjen.",[],2022,STAVANGER,nan
980813215,BAG & BEAUTIFUL AS,Aksjeselskap,1999-06-08,36,"Eiganesveien 164, 4009 STAVANGER",1999-05-18,2018-08-21,"Detaljhandel av reiseeffekter, skotøy, vesker og porteføljeartikler, samt hva hermed står i forbindelse.","Handel av reiseeffekter, skotøy, vesker og porteføljeartikler, samt, hva hermed står i forbindelse.",[],2022,STAVANGER,nan
922971706,BAK TIL LIVET AS,Aksjeselskap,2019-06-26,19,"Østervåg 36, 4006 STAVANGER",2019-06-04,2021-03-01,"Ettervern, selskapets formål skal være en inkluderende virksomhet som, har til mål å sysselsette langtidsledige og andre som har hatt, utfordringer til å komme ut i/tilbake til jobb etter forskjellige, problemer i livet. Kafe/Bakeri drift /Produksjon.","Ettervern, selskapets formål skal være en inkluderende virksomhet som, har til mål å sysselsette langtidsledige og andre som har hatt, utfordringer til å komme ut i / tilbake til jobb etter forskjellige, problemer i livet. Kafe/Bakeri drift /Produksjon.",[],2022,STAVANGER,nan
913174437,BAKERHJØRNET AS,Aksjeselskap,2014-02-15,17,"Stavangerveien 32B, 4313 SANDNES",2014-01-28,2015-12-21,"Drift av bakeri, herunder produksjon av brød og ferske konditorvarer,, samt alt som står i naturlig forbindelse hermed.","Drift av bakeri, herunder produksjon av brød og ferske konditorvarer,, samt alt som står i naturlig forbindelse hermed.",[],2022,SANDNES,nan
926598481,BAKERHJØRNET LANGGATA AS,Aksjeselskap,2021-02-16,10,"Langgata 18, 4306 SANDNES",2021-02-01,2021-02-01,"Drift av bakeri, herunder produksjon av brød, og ferske konditorvarer og andre produkter/tjenester som naturlig, hører til dette, herunder å delta i andre selskap med lignende, virksomhet, og kjøp og salg av aksjer eller på annen måte gjøre seg, interessert i andre foretak. Selskapet kan også drive med kjøp/drift, av fast eiendom.","Drift av bakeri, herunder produksjon av brød og ferske konditorvarer.",[],2022,SANDNES,nan
969073846,BAMSEBU BARNEHAGE SA,Samvirkeforetak,1995-02-20,29,"Dusavikhagen 2, 4028 STAVANGER",1993-12-20,2017-04-06,"Eie og drive barnehage i Stavanger kommune., Virksomheten har et ideelt(ikke-økonomisk) formål., Den skal søke å sikre barna gode utviklings- og, aktivitetsmuligheter i nær forbindelse med barnas, hjem. Virksomheten skal drives i samsvar med de, til enhver tid gjeldende lover og forskrifter, for barnehagevirksomhet.","Eie og drive barnehage i Stavanger kommune., Virksomheten har et ideelt(ikke-økonomisk) formål., Den skal søke å sikre barna gode utviklings- og, aktivitetsmuligheter i nær forbindelse med barnas, hjem. Virksomheten skal drives i samsvar med de, til enhver tid gjeldende lover og forskrifter, for barnehagevirksomhet.",[],2022,STAVANGER,nan
922287252,BANKERS FORUS AS,Aksjeselskap,2019-02-26,17,"Forusparken 22, 4031 STAVANGER",2019-02-14,2020-12-30,Produksjon og salg av pizza ved catering og takeaway.,Produksjon og salg av pizza ved catering og takeaway.,[],2022,STAVANGER,nan
980932834,BARTEC AS,Aksjeselskap,1999-08-27,56,"Vestre Svanholmen 24, 4313 SANDNES",1999-06-15,2019-07-23,"Drive virksomhet innen utvikling og investering i andre selskaper og, alt som står i forbindelse med dette.","Markesføring og salg av sikkerhetskomponenter og systemer for, eksplosjonsfarlilge og andre vanskelige miljøer.",[],2023,SANDNES,nan
923276238,BARTENDERUTLEIE AS,Aksjeselskap,2019-09-09,13,"Auglendsdalen 81, 4017 STAVANGER",2019-08-13,2019-08-13,"Utleie av bartendere, mobile barer og barutstyr. Mobile barløsninger, og barcatering. Kursing/opplæring. Rådgiving/konsulenttjenester, knyttet til bar.","Utleie av bartendere, mobile barer og barutstyr. Mobile barløsninger, og barcatering. Kursing/opplæring. Rådgiving/konsulenttjenester, knyttet til bar. Utleie av eiendom.",[],2022,STAVANGER,nan
919510811,BASE BOLIG AS,Aksjeselskap,2017-09-04,10,"Niels Juels gate 50, 4008 STAVANGER",2017-08-15,2021-09-29,"Å eie aksjer og selskapsandeler i andre selskaper samt utøve, virksomhet i forbindelse med prosjektering og utvikling av fast, eiendom, herunder kjøp og salg, samt det som naturlig står i, forbindelse med dette.",Utvikling og salg av egen fast eiendom.,[],2022,STAVANGER,nan
952090275,BATE BOLIGBYGGELAG,Boligbyggelag,1995-02-19,93,"Zetlitzveien 2, 4017 STAVANGER",1946-01-04,2014-05-22,Boligbyggelag.,Boligbyggelag.,[],2022,STAVANGER,nan
960804953,BAVARIA NORGE AS,Aksjeselskap,1995-03-12,363,"Fabrikkveien 36, 4033 STAVANGER",1991-04-23,2022-10-25,"Salg av biler og motorsykler og dertil knyttet virksomhet, samt, deltagelse i andre selskap.",Handelsvirksomhet som bilforhandler mv.,[],2022,STAVANGER,nan
978658466,BBE TAKST AS,Aksjeselskap,1997-06-27,12,"Welhavens vei 15, 4319 SANDNES",1997-05-05,2018-08-21,"Virksomhet og utvikling innen taksering, taps-, forebyggende- og skadeevaluerende områder på, forretningsmessig basis, samt aktiviteter som står, i forbindelse med dette, og i tillegg deltakelse i, andre selskaper og foretak.",Taksering og tapsforebyggende virksomhet.,[],2022,SANDNES,nan
917839247,BEDRE BURGER 1 AS,Aksjeselskap,2016-10-06,24,"Vågsgata 15, 4306 SANDNES",2016-09-20,2016-09-20,Restaurantdrift.,Restaurantdrift.,[],2022,SANDNES,nan
921568320,BEDRE BURGER 2 AS,Aksjeselskap,2018-10-17,42,"Pedersgata 8A, 4013 STAVANGER",2018-09-06,2018-09-06,Restaurantdrift.,Restaurantdrift.,[],2022,STAVANGER,nan
929172922,BEDRE BURGER 4 AS,Aksjeselskap,2022-05-16,23,"Madlaveien 299, 4042 HAFRSFJORD",2022-03-31,2022-03-31,"Drift av restauranter og kafeer og andre produkter/tjenester som, naturlig hører til dette, herunder å delta i andre selskap med, lignende virksomhet, og kjøp og av salg av aksjer eller på annen måte, gjøre seg interessert i andre foretak. Selskapet kan også drive med, kjøp/drift av fast eiendom.","Drift av restaurant og kafeer og andre produkter/tjenester som, naturlig hører til dette.",[],2022,STAVANGER,nan
926934406,BEDRE SUSHI 1 AS,Aksjeselskap,2021-04-13,14,"Vågsgata 15, 4306 SANDNES",2021-03-25,2021-03-25,Restaurantdrift.,Restaurantdrift.,[],2022,SANDNES,nan
921813619,BELLIES AS,Aksjeselskap,2018-11-30,20,"Støperigata 6, 4014 STAVANGER",2018-11-15,2023-08-22,Restuarantvirksomhet og hva herved står i forbindelse.,Restaurantvirksomhet.,[],2022,STAVANGER,nan
922635242,BEMANNINGSXPERTEN ROGALAND AS,Aksjeselskap,2019-04-12,34,"Luramyrveien 40, 4313 SANDNES",2019-03-14,2019-03-14,"Utleie og rekruttering til faste og midlertidige stillinger, samt, annen virksomhet som naturlig faller inn under disse markedsområdene., Selskapet skal også tilby rådgivning, kompetansekartlegging og, outsourcing, samt investering og deltakelse i annen virksomhet og, selskaper.","Utleie og rekruttering til faste og midlertidige stillinger, samt, annen virksomhet som naturlig faller inn under disse markedsområdene., Selskapet skal også tilby rådgivning, kompetansekartlegging og, outsourcing, samt investering og deltakelse i annen virksomhet og, selskaper.",[],2022,SANDNES,nan
912771784,BERTEL O STEEN ROGALAND AS,Aksjeselskap,1995-02-19,129,"Vassbotnen 9, 4313 SANDNES",1933-06-13,2016-10-24,"Handel og alt hva hermed står i forbindelse, samt, drift av reparasjonsverksted for biler m.m.","Handel og alt hva hermed står i forbindelse, samt, drift av reparasjonsverksted for biler m.m.",[],2022,SANDNES,nan
917015961,BEYONDER AS,Aksjeselskap,2016-04-25,45,"Stokkamyrveien 30, 4313 SANDNES",2016-03-30,2023-09-13,"Utvikle konsepter og teknologi for elektriske batterier og bruksutstyr, av slike, herunder delta i andre selskaper med lignende virksomheter",Industri og teknologiutvikling innenfor batterier og transport,[],2022,SANDNES,nan
915694608,BIKEFINDER AS,Aksjeselskap,2015-08-05,12,"Veritasveien 25, 4007 STAVANGER",2015-06-11,2022-06-27,"Utvikling, markedsføring og salg av sikkerhetsutstyr for sykkeleiere, og tilknyttede produkter.","Utvikling, markedsføring og salg av sikkerhetsutstyr for sykkeleiere, og tilknyttede produkter.",[],2022,STAVANGER,nan
932580861,BIL OG ANLEGGSDEKK AS,Aksjeselskap,1995-02-19,30,"Sandnesveien 362, 4312 SANDNES",1982-09-15,2010-06-14,"Handel, agentur, verkstedsdrift og alt som dermed, er forbundet, bl a også adgang til å delta i andre, selskaper i tilsvarenede bransjer.","Handel, agentur, verkstedsdrift og alt som dermed, er forbundet, bl a også adgang til å delta i andre, selskaper i tilsvarenede bransjer.",[],2022,SANDNES,nan
927486040,BILBYEN BILPLEIE BERGEN AS,Aksjeselskap,2021-07-30,20,"Vassbotnen 13, 4313 SANDNES",2021-06-17,2021-12-23,Bilpleie med dertil hørende virksomhet.,Bilpleie.,[],2022,SANDNES,nan
914367212,BILHUSET SKADE & LAKK AS,Aksjeselskap,2014-10-28,43,"c/o Bilhuset Skade & Lakk, Vestre Svanholmen 9, 4313 SANDNES",2014-10-03,2016-02-11,"Lakkering og oppretting av kjøretøy, samt alt som naturlig hører inn, under dette, herunder å delta i andre selskaper med lignende, virksomhet.",Lakkering og oppretting av kjøretøy.,[],2022,SANDNES,nan
920222315,BISS GAUSEL,Stiftelse,2018-01-24,78,"Gauselbakken 107, 4032 STAVANGER",2017-12-12,2018-06-07,NaN,Ordinær grunnskoleundervisning,[],2022,STAVANGER,nan
930685186,BISS PRESCHOOL AS,Aksjeselskap,2023-01-20,36,"Gauselbakken 105, 4032 STAVANGER",2022-12-08,2022-12-08,"Å drive en barnehage i samarbeid med øvrige BISS organisasjoner. BISS, Preschool AS er en engelskspråklig barnehage som tilbyr et program i, tråd med Rammeplan for barnehager. Undervisningsprogrammet er, inspirert av inquiry-based teaching. BISS Preschool skal sikre barna, gode utviklingsmuligheter i samarbeid med foreldrene. Barnehagen skal, i samarbeid og forståelse med hjemmet ivareta barnas behov for omsorg, og lek, og fremme læring og danning som grunnlag for allsidig, utvikling. Barnehagen er internasjonal og skal bygge på verdier i, ulike religioner og livssyn og er forankret i menneskerettighetene. I, tillegg verdsetter vi barnas bakgrunn ved å ha fokus på ulike, helligdager i deres kultur.",Barnehage.,[],,STAVANGER,nan
818476272,BISS SENTRUM AS,Aksjeselskap,2017-01-31,44,"Misjonsmarka 1, 4024 STAVANGER",2017-01-17,2019-08-27,Undervisning på grunnskolenivå.,Undervisning på grunnskolenivå.,[],2022,STAVANGER,nan
877675122,BITMAP AS,Aksjeselskap,1997-05-30,12,"Ryfylkegata 22, 4014 STAVANGER",1997-05-07,2017-09-27,"Leveranse av analoge og digitale produkter og, tjenester innen bransjene foto, reklame, grafikk, og tilliggende bransjer, samt å utvide, virksomheten til beste for selskapet, dets, aksjonærer og ansatte. Dette inkluderer, kommersielt samarbeid og evt. oppkjøp av, virksomheten i tilliggende markeder, samt evt., utskilling av kjerneområder til egne selskaper.","Grafisk og visuell kommunikasjonsdesign. Bitmap utfører idéarbeid,, grafisk utforming og produksjon av grafiske visuelle virkemidler som, skilting, messestands, utstillinger, bannere, plakater, web-design,, samt leveranse av tjenester tilknyttet innholdet i kommunikasjonen,, slik som foto, illustrasjoner, film.",[],2022,STAVANGER,nan
918551972,BIV AS,Aksjeselskap,2017-02-13,11,"Sjøhagen 11, 4016 STAVANGER",2017-01-30,2017-01-30,"Varehandel av verktøy og utstyr, samt alt som hører hermed til.","Varehandel av verktøy og utstyr, samt alt som hører hermed til.",[],2022,STAVANGER,nan
915753329,BIÅ STEINERBARNEHAGE AS,Aksjeselskap,2015-08-07,15,"Figgjogata 11, 4015 STAVANGER",2015-07-15,2015-07-15,"Drive en Steinerbarnehage, og utføre tjenester som står i forbindelse, med dette.","Drive en Steinerbarnehage, og utføre tjenester som står i forbindelse, med dette.",[],2022,STAVANGER,nan
979503172,BJERGABYGG AS,Aksjeselskap,1998-01-15,33,"Luramyrveien 9, 4313 SANDNES",1997-12-23,2004-12-03,Å drive byggevirksomhet samt delta i andre virksomheter.,"Byggevirksomhet, samt deltakelse i andre virksomheter.,  ",[],2022,SANDNES,nan
918680195,BJERKS TREVAREFABRIKK AS,Aksjeselskap,1995-03-12,16,"Torkel Haabeths vei 47, 4325 SANDNES",1977-12-21,1997-05-28,"Fabrikasjon, handel med trevarer og trevare-, produkter, utstyrsvarer, og hva dermed står i, forbindelse.","Fabrikasjon, handel med trevarer og trevare-, produkter, utstyrsvarer, og hva dermed står i, forbindelse.",[],2022,SANDNES,nan
925323276,BLU ELECTRO AS,Aksjeselskap,2020-07-09,161,"Forusbeen 78, 4033 STAVANGER",2020-06-17,2023-10-02,"Systemleverandør og systemintegrator av elektro-, instrument-,, automasjons- og telekomsystemer, samt leverandør av konsulent- og, servicetjenester innen elektro, instrument, automasjon og telekom.","Leveranse av komplekse elektro og automasjonssystemer samt, servicetjenester (utleie av personell) innen elektro og automasjon., Komplekse elektro og automasjonssystemer leveres hovedsakelig innenfor, olje & gass, logistikk, infrastruktur og vann&avløp. Servicetjenester, (utleie av fagpersonell) skjer hovedsakelig til olje & gass, industrien.",[],2022,STAVANGER,nan
816850002,BLU OFFSHORE AS,Aksjeselskap,2016-03-07,131,"Forusbeen 78, 4033 STAVANGER",2016-02-25,2020-11-30,"Utføre tjenester og selge produkter mot olje- og offshore industrien, samt landbasert industri, samt hva herved står i forbindelse., Selskapet skal også ha mulighet for å delta i / investere i tilhørende, og annen virksomhet eller selskaper.","Utleie av personell til olje- og offshore industrien samt landbasert, industri.",[],2022,STAVANGER,nan
917464251,BLUEPLANET ACADEMY AS,Aksjeselskap,2016-09-13,11,"Richard Johnsens gate 4, 4021 STAVANGER",2016-07-01,2017-09-23,"Veiledning, kompetanse, opplæring, rådgivning, konsulentbistand og, investering i selskaper med samme formål innen matvaresektoren.","Veiledning, kompetanseheving, opplæring, rådgivning, konsulentbistand, og investering i selskaper med samme formål.",[],2022,STAVANGER,nan
818854242,BN GULL AS,Aksjeselskap,2017-04-12,11,"Bjørklund 2, Gamle Stokkavei 1, 4313 SANDNES",2017-03-21,2017-03-21,"Detaljvirksomhet med i hovedsak salg av klokker, smykker og relaterte, varer.","Detaljvirksomhet med i hovedsak salg av klokker, smykker og relaterte, varer.",[],2022,SANDNES,nan
915017797,BOB BYGG AS,Aksjeselskap,2015-02-23,20,"Høylandsgata 7, 4306 SANDNES",2015-02-03,2021-10-15,"Drive med snekkerarbeid, maling, sparkling og annet oppussingsarbeid., Kjøp og salg av brukte biler.","Drive med snekkerarbeid, maling, sparkling og annet oppussingsarbeid., Kjøp og salg av brukte biler.",[],2021,SANDNES,nan
965109951,BOGANES BARNEHAGE SA,Samvirkeforetak,1995-03-12,37,"Gauselvågen 3, 4032 STAVANGER",1992-02-26,2021-04-28,"På beste måte å etablere, eie og drive barnehage i, Stavanger kommune for andelshaveres barn.",Barnehage.,[],2022,STAVANGER,nan
950167122,BOHUS FORUS AS,Aksjeselskap,1995-02-19,35,"Stokkamyrveien 18B, 4313 SANDNES",1988-11-24,2010-09-30,"Handel av møbler og interiørvarer, samt enhver virksomhet som står i, naturlig forbindelse hermed, enten direkte eller gjennom aksjeeie, eller deltakelse i andre selskaper og alt som dermed er forbundet.","Handel og hva dermed måtte stå i forbindelse, samt, deltakelse i andre virksomheter med dels likeartet,  og beslektet formål, herunder deltakelse ved, interessent-, aksjeinnskudd o.l.",[],2022,SANDNES,nan
915295797,BOLDER TECHNOLOGY AS,Aksjeselskap,2015-05-13,11,"Hellandsveien 55, 4150 RENNESØY",2015-03-20,2023-07-07,"Utvikling av digitale og analoge systemer, utstyr og tjenester for, underholdning, trening og læring, samt levering av personell og, kunnskap i denne forbindelse.","Utvikling av digitale og analoge systemer, utstyr og tjenester for, underholdning, trening og læring, samt levering av personell og, kunnskap i denne forbindelse.",[],2022,STAVANGER,nan
813847442,BOLIGKONSULENTENE AS,Aksjeselskap,2014-08-25,14,"Holbergs gate 19, 4306 SANDNES",2014-06-27,2017-06-19,"Boligstyling og prosjektledelse knyttet til boligutvikling og dertil, hørende virksomhet.","Boligstyling, veiledning og utleie av møbler. Prosjektledelse for, kunder som ønsker å oppgradere sin bolig ved oppussing.",[],2022,SANDNES,nan
926028162,BOLY BYGG AS,Aksjeselskap,2020-11-24,14,"Forusbeen 210, 4313 SANDNES",2020-11-11,2021-02-16,"Salg av byggevarer, tilrettelegging, tegning og oppføring av bygninger, og hva som er naturlig med det, herunder deltakelse i andre selskap.","Salg av byggevarer, tilrettelegging, tegning og oppføring av bygninger, og hva som er naturlig med det, herunder deltakelse i andre selskap.",[],2022,SANDNES,nan
914007534,BONITA CONCEPT AS,Aksjeselskap,2014-08-25,10,"Madlakrossen 7, 4042 HAFRSFJORD",2014-07-04,2022-08-23,"Drive butikkhandel med interiørartikler, kafèdrift og hva dermed står, i forbindelse samt delta i andre virksomheter.","Butikkhandel med interiørartikler, kafèdrift og hva dermed står i, forbindelse samt delta i andre virksomheter.",[],2022,STAVANGER,nan
917362394,BOOST AI AS,Aksjeselskap,2016-06-23,81,"Grenseveien 21, 4313 SANDNES",2016-05-31,2023-05-26,"Utvikling av maskinlæring applikasjon, konsulentarbeid og support for, næringslivsmarkedet og annet som naturlig faller sammen med dette.","IT: Programmeringstjenester Konsulentvirksomhet tilknyttet, informasjonsteknologi.",[],2022,SANDNES,nan
924404442,BORE MASKIN AS,Aksjeselskap,2020-01-14,10,"Forusbeen 210, 4313 SANDNES",2019-12-01,2019-12-01,"Gravearbeid, transport, entreprenørvirksomhet samt alt hva hermed står, i forbindelse.","Gravearbeid, transport, entreprenørvirksomhet samt alt hva hermed står, i forbindelse.",[],2022,SANDNES,nan
980885526,BOREAL NORGE AS,Aksjeselskap,1999-07-02,44,"Haakon VIIs gate 7, 4005 STAVANGER",1999-06-15,2018-10-29,"Eie transportforetak og virksomhet som står i forbindelse med dette,, samt investeringer i fast eiendom, verdipapirer og andre, formuesobjekter.","Eie transportvirksomhet, samt virksomhet som står i forbindelse med, dette.",[],2022,STAVANGER,nan
942962568,BOREAL TRAVEL AS,Aksjeselskap,1995-02-19,552,"Treskeveien 5, 4043 HAFRSFJORD",1987-03-27,2018-10-18,"Person-, kjøretøy- og godsbefordring og dermed sammenhengende og, beslektet virksomhet, enten ved egen virksomhet, gjennom, datterselskaper eller deltagelse i andre virksomheter.","Person-, kjøretøy- og godstransport. Bilutleie. Reisebyråvirksomhet.",[],2022,STAVANGER,nan
